custom/status_overtake_max,rollout/ep_len_mean,custom/reward_speed,custom/status_collision_mean,time/fps,time/time_elapsed,time/iterations,time/total_timesteps,custom/status_speed_avg,rollout/ep_rew_mean,train/clip_range,train/loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/approx_kl,train/n_updates
0,281.23,0.7495541723124075,0.0,716,4868,213,8503296,44.97325033874445,602.37756323,0.2,44.784912109375,0.7798557281494141,0.0005,-6.6553035318851474,49.19150924682617,-0.0019293255310913083,0.070269775390625,110.5349722146988,0.006399269,5180
0,296.11,0.7468619057765644,0.0,716,4891,214,8519680,44.811714346593874,616.88292531,0.2,39.790138244628906,0.7694076895713806,0.0005,-6.66363267749548,49.85483932495117,-0.002655861357197864,0.071551513671875,114.33687295913697,0.007366079,5190
0,299.09,0.7732061425193184,0.0,716,4915,215,8536064,46.39236855115911,633.83055243,0.2,36.49549865722656,0.7935855984687805,0.0005,-6.662446942925453,50.122745513916016,-0.0037129807602468644,0.0668212890625,111.830202627182,0.0057594166,5200
0,311.63,0.7381026050861684,0.0,716,4938,216,8552448,44.28615630517011,660.71522447,0.2,53.54972457885742,0.7898869514465332,0.0005,-6.662323100864887,50.41188049316406,-0.002553275602622307,0.068157958984375,115.7398684978485,0.0052141664,5210
0,311.3,0.7442146401348912,0.0,716,4962,217,8568832,44.65287840809347,645.02608035,0.2,45.6414909362793,0.8075013160705566,0.0005,-6.672055663168431,49.97976303100586,-0.0029218425708677385,0.06021728515625,100.92552292346954,0.0072899153,5220
0,289.76,0.7454448051395351,0.0,716,4985,218,8585216,44.72668830837211,606.43678449,0.2,44.22818374633789,0.8048411011695862,0.0005,-6.667771482467652,49.81269454956055,-0.0032661090954206884,0.054888916015625,104.73714165687561,0.0057114894,5230
0,283.62,0.7384582497425426,0.0,716,5008,219,8601600,44.307494984552555,592.33727185,0.2,48.16595458984375,0.7844603657722473,0.0005,-6.669574224948883,49.84756088256836,-0.003010295454078005,0.06971435546875,117.72636566162109,0.013455282,5240
0,309.5,0.7324110006604505,0.0,716,5033,220,8617984,43.94466003962703,634.7919016499999,0.2,54.757808685302734,0.7369921803474426,0.0005,-6.663478404283524,49.44529342651367,-0.004228490529203555,0.071734619140625,121.86596007347107,0.0081676,5250
0,322.46,0.7755213687641516,0.0,715,5057,221,8634368,46.531282125849096,670.0455318699999,0.2,47.032283782958984,0.8039698600769043,0.0005,-6.6472086131572725,49.2000732421875,-0.004390097761643119,0.05880126953125,106.87525851726532,0.0069650803,5260
0,316.36,0.7506836500050221,0.0,715,5080,222,8650752,45.041019000301326,677.7303163900001,0.2,53.0573616027832,0.7807458639144897,0.0005,-6.639758256077767,48.880924224853516,-0.002560057590744691,0.068389892578125,113.57449879646302,0.0047045443,5270
0,305.87,0.77977218153217,0.0,715,5104,223,8667136,46.78633089193019,654.6824586099999,0.2,52.73106002807617,0.8066300749778748,0.0005,-6.643631567060948,48.53795623779297,-0.0012963110726559534,0.065252685546875,108.9137200832367,0.0061572585,5280
0,309.5,0.7478820610069699,0.0,715,5128,224,8683520,44.872923660418195,660.84390342,0.2,53.78178787231445,0.7643240690231323,0.0005,-6.656628631055355,49.166786193847656,-0.0023114815492590425,0.066583251953125,123.25455040931702,0.010119926,5290
0,307.35,0.7927041260737768,0.0,715,5152,225,8699904,47.56224756442661,659.7623720300002,0.2,40.35858154296875,0.7764948606491089,0.0005,-6.643574096262455,48.17900085449219,-0.0024006090628972744,0.083416748046875,105.57664921283722,0.0060311295,5300
0,278.91,0.7919588978875126,0.0,715,5176,226,8716288,47.517533873250756,623.6711351499999,0.2,72.27215576171875,0.7729510068893433,0.0005,-6.636097726225853,48.626407623291016,-0.002197200608497951,0.049346923828125,129.11493775844573,0.0073801307,5310
0,295.95,0.7986350450709347,0.0,715,5200,227,8732672,47.918102704256086,656.69270212,0.2,60.52799606323242,0.7306791543960571,0.0005,-6.63965444713831,48.567344665527344,-0.002827468188115745,0.06256103515625,132.1494626522064,0.004827137,5320
0,304.3,0.8028649790249838,0.0,715,5224,228,8749056,48.17189874149903,682.9345360599999,0.2,45.90456008911133,0.7459683418273926,0.0005,-6.649242351949215,49.003074645996094,-0.0012590444486704655,0.0669677734375,129.10576391220093,0.004085302,5330
0,304.22,0.7858395068486532,0.0,714,5248,229,8765440,47.150370410919194,677.87182674,0.2,51.754981994628906,0.76670902967453,0.0005,-6.654226188361645,48.37436294555664,-0.002704897682997398,0.049462890625,130.506250166893,0.0039004302,5340
