custom/status_speed_avg,custom/reward_speed,time/time_elapsed,time/iterations,custom/status_overtake_max,time/fps,rollout/ep_len_mean,time/total_timesteps,custom/status_collision_mean,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/std,train/clip_range
27.363001609286485,0.4560500268214414,3627,275,0,621,302.09,2252800,0.0,414.1047498,-5.592975577712059,2740,19.971078872680664,0.0005,0.0058854707,0.8064221739768982,-0.0018070161153445953,41.710677695274356,0.0550537109375,9.8522310256958,0.2
29.14328881669235,0.48572148027820583,3640,276,0,621,310.0,2260992,0.0,417.64957548999996,-5.605935525894165,2750,19.591672897338867,0.0005,0.006130989,0.829120397567749,-0.003258890313009033,41.6574785232544,0.08291015625,10.102775573730469,0.2
28.281345209462188,0.4713557534910365,3653,277,0,621,299.97,2269184,0.0,407.5104208199999,-5.607135543227196,2760,20.892282485961914,0.0005,0.0040794904,0.8359460234642029,-0.0025581347472325433,46.63972129821777,0.032373046875,10.119307518005371,0.2
29.10204051793327,0.4850340086322211,3667,278,0,620,304.37,2277376,0.0,411.0056156,-5.602785018086434,2770,21.48495864868164,0.0005,0.00409778,0.8074272274971008,-0.00208603063802002,52.42605055570603,0.04034423828125,10.200703620910645,0.2
27.525258757549466,0.45875431262582445,3681,279,0,620,306.33,2285568,0.0,414.0038712399999,-5.610479414463043,2780,27.200307846069336,0.0005,0.011442525,0.794503927230835,-0.001615866784413811,58.254373931884764,0.056884765625,10.338998794555664,0.2
32.60825415673206,0.5434709026122009,3695,280,0,620,285.43,2293760,0.0,400.61504628999995,-5.61658222079277,2790,17.278032302856445,0.0005,0.0057659345,0.8414860963821411,-0.0028719053516397253,44.39484680891037,0.08455810546875,10.372838973999023,0.2
30.957368877534925,0.5159561479589154,3708,281,0,620,274.6,2301952,0.0,395.21618566000006,-5.62028716802597,2800,28.127992630004883,0.0005,0.0035803597,0.7967143654823303,-0.0017877497975860024,60.345225071907045,0.02705078125,10.48210620880127,0.2
31.598511730109678,0.5266418621684946,3721,282,0,620,253.53,2310144,0.0,385.01519167,-5.640960744023323,2810,27.730785369873047,0.0005,0.0044286037,0.7970330715179443,-0.003121737977198791,54.02154307365417,0.033642578125,10.627317428588867,0.2
30.87758649947302,0.5146264416578836,3735,283,0,620,254.36,2318336,0.0,378.33128681999995,-5.650010138750076,2820,23.396286010742188,0.0005,0.0039822124,0.8083722591400146,-0.003924311843729811,56.446487402915956,0.0326904296875,10.751561164855957,0.2
30.000918088437892,0.5000153014739649,3748,284,0,620,257.17,2326528,0.0,375.0790367,-5.661290639638901,2830,29.582656860351562,0.0005,0.004431451,0.7944113612174988,-0.0007732680463959696,67.8378925561905,0.05284423828125,10.811753273010254,0.2
